record_id,txn_date,fiscal_year,account,department,region,customer_name,customer_email,customer_phone,ssn,credit_card,address,invoice_id,revenue,cogs,gross_profit,operating_expense,net_income,tax_amount,cash_balance,ar_balance,ap_balance
2447,2023-12-12,2023,1197,42,West,Customer 02447,customer02447@example.com,212-555-3447,747-27-3447,6011-0009-9013-9424,"2447 Market St, Suite 747, New York, NY 10001",INV-002447,95539,58281,37258,21993,15265,3205,337359,120327,85963
2448,2024-01-13,2024,1198,43,North,Customer 02448,customer02448@example.com,212-555-3448,748-28-3448,4111-1111-1111-1111,"2448 Market St, Suite 748, New York, NY 10001",INV-002448,95576,58304,37272,22012,15260,3204,337456,120368,85992
2449,2025-02-14,2025,1199,44,South,Customer 02449,customer02449@example.com,212-555-3449,749-29-3449,5555-5555-5555-4444,"2449 Market St, Suite 749, New York, NY 10001",INV-002449,95613,58327,37286,22031,15255,3203,337553,120409,86021
2450,2021-03-15,2021,1200,10,East,Customer 02450,customer02450@example.com,212-555-3450,750-30-3450,3782-822463-10005,"2450 Market St, Suite 750, New York, NY 10001",INV-002450,95650,58350,37300,22050,15250,3202,337650,120450,86050
2451,2022-04-16,2022,1201,11,West,Customer 02451,customer02451@example.com,212-555-3451,751-31-3451,6011-0009-9013-9424,"2451 Market St, Suite 751, New York, NY 10001",INV-002451,95687,58373,37314,22069,15245,3201,337747,120491,86079
2452,2023-05-17,2023,1202,12,North,Customer 02452,customer02452@example.com,212-555-3452,752-32-3452,4111-1111-1111-1111,"2452 Market St, Suite 752, New York, NY 10001",INV-002452,95724,58396,37328,22088,15240,3200,337844,120532,86108
2453,2024-06-18,2024,1203,13,South,Customer 02453,customer02453@example.com,212-555-3453,753-33-3453,5555-5555-5555-4444,"2453 Market St, Suite 753, New York, NY 10001",INV-002453,95761,58419,37342,22107,15235,3199,337941,120573,86137
2454,2025-07-19,2025,1204,14,East,Customer 02454,customer02454@example.com,212-555-3454,754-34-3454,3782-822463-10005,"2454 Market St, Suite 754, New York, NY 10001",INV-002454,95798,58442,37356,22126,15230,3198,338038,120614,86166
2455,2021-08-20,2021,1205,15,West,Customer 02455,customer02455@example.com,212-555-3455,755-35-3455,6011-0009-9013-9424,"2455 Market St, Suite 755, New York, NY 10001",INV-002455,95835,58465,37370,22145,15225,3197,338135,120655,86195
2456,2022-09-21,2022,1206,16,North,Customer 02456,customer02456@example.com,212-555-3456,756-36-3456,4111-1111-1111-1111,"2456 Market St, Suite 756, New York, NY 10001",INV-002456,95872,58488,37384,22164,15220,3196,338232,120696,86224
2457,2023-10-22,2023,1207,17,South,Customer 02457,customer02457@example.com,212-555-3457,757-37-3457,5555-5555-5555-4444,"2457 Market St, Suite 757, New York, NY 10001",INV-002457,95909,58511,37398,22183,15215,3195,338329,120737,86253
2458,2024-11-23,2024,1208,18,East,Customer 02458,customer02458@example.com,212-555-3458,758-38-3458,3782-822463-10005,"2458 Market St, Suite 758, New York, NY 10001",INV-002458,95946,58534,37412,22202,15210,3194,338426,120778,86282
2459,2025-12-24,2025,1209,19,West,Customer 02459,customer02459@example.com,212-555-3459,759-39-3459,6011-0009-9013-9424,"2459 Market St, Suite 759, New York, NY 10001",INV-002459,95983,58557,37426,22221,15205,3193,338523,120819,86311
2460,2021-01-25,2021,1210,20,North,Customer 02460,customer02460@example.com,212-555-3460,760-40-3460,4111-1111-1111-1111,"2460 Market St, Suite 760, New York, NY 10001",INV-002460,96020,58580,37440,22240,15200,3192,338620,120860,86340
2461,2022-02-26,2022,1211,21,South,Customer 02461,customer02461@example.com,212-555-3461,761-41-3461,5555-5555-5555-4444,"2461 Market St, Suite 761, New York, NY 10001",INV-002461,96057,58603,37454,22259,15195,3190,338717,120901,86369
2462,2023-03-27,2023,1212,22,East,Customer 02462,customer02462@example.com,212-555-3462,762-42-3462,3782-822463-10005,"2462 Market St, Suite 762, New York, NY 10001",INV-002462,96094,58626,37468,22278,15190,3189,338814,120942,86398
2463,2024-04-28,2024,1213,23,West,Customer 02463,customer02463@example.com,212-555-3463,763-43-3463,6011-0009-9013-9424,"2463 Market St, Suite 763, New York, NY 10001",INV-002463,96131,58649,37482,22297,15185,3188,338911,120983,86427
2464,2025-05-01,2025,1214,24,North,Customer 02464,customer02464@example.com,212-555-3464,764-44-3464,4111-1111-1111-1111,"2464 Market St, Suite 764, New York, NY 10001",INV-002464,96168,58672,37496,22316,15180,3187,339008,121024,86456
2465,2021-06-02,2021,1215,25,South,Customer 02465,customer02465@example.com,212-555-3465,765-45-3465,5555-5555-5555-4444,"2465 Market St, Suite 765, New York, NY 10001",INV-002465,96205,58695,37510,22335,15175,3186,339105,121065,86485
2466,2022-07-03,2022,1216,26,East,Customer 02466,customer02466@example.com,212-555-3466,766-46-3466,3782-822463-10005,"2466 Market St, Suite 766, New York, NY 10001",INV-002466,96242,58718,37524,22354,15170,3185,339202,121106,86514
2467,2023-08-04,2023,1217,27,West,Customer 02467,customer02467@example.com,212-555-3467,767-47-3467,6011-0009-9013-9424,"2467 Market St, Suite 767, New York, NY 10001",INV-002467,96279,58741,37538,22373,15165,3184,339299,121147,86543
2468,2024-09-05,2024,1218,28,North,Customer 02468,customer02468@example.com,212-555-3468,768-48-3468,4111-1111-1111-1111,"2468 Market St, Suite 768, New York, NY 10001",INV-002468,96316,58764,37552,22392,15160,3183,339396,121188,86572
2469,2025-10-06,2025,1219,29,South,Customer 02469,customer02469@example.com,212-555-3469,769-49-3469,5555-5555-5555-4444,"2469 Market St, Suite 769, New York, NY 10001",INV-002469,96353,58787,37566,22411,15155,3182,339493,121229,86601
2470,2021-11-07,2021,1220,30,East,Customer 02470,customer02470@example.com,212-555-3470,770-50-3470,3782-822463-10005,"2470 Market St, Suite 770, New York, NY 10001",INV-002470,96390,58810,37580,22430,15150,3181,339590,121270,86630
2471,2022-12-08,2022,1221,31,West,Customer 02471,customer02471@example.com,212-555-3471,771-51-3471,6011-0009-9013-9424,"2471 Market St, Suite 771, New York, NY 10001",INV-002471,96427,58833,37594,22449,15145,3180,339687,121311,86659
2472,2023-01-09,2023,1222,32,North,Customer 02472,customer02472@example.com,212-555-3472,772-52-3472,4111-1111-1111-1111,"2472 Market St, Suite 772, New York, NY 10001",INV-002472,96464,58856,37608,22468,15140,3179,339784,121352,86688
2473,2024-02-10,2024,1223,33,South,Customer 02473,customer02473@example.com,212-555-3473,773-53-3473,5555-5555-5555-4444,"2473 Market St, Suite 773, New York, NY 10001",INV-002473,96501,58879,37622,22487,15135,3178,339881,121393,86717
2474,2025-03-11,2025,1224,34,East,Customer 02474,customer02474@example.com,212-555-3474,774-54-3474,3782-822463-10005,"2474 Market St, Suite 774, New York, NY 10001",INV-002474,96538,58902,37636,22506,15130,3177,339978,121434,86746
2475,2021-04-12,2021,1225,35,West,Customer 02475,customer02475@example.com,212-555-3475,775-55-3475,6011-0009-9013-9424,"2475 Market St, Suite 775, New York, NY 10001",INV-002475,96575,58925,37650,22525,15125,3176,340075,121475,86775
2476,2022-05-13,2022,1226,36,North,Customer 02476,customer02476@example.com,212-555-3476,776-56-3476,4111-1111-1111-1111,"2476 Market St, Suite 776, New York, NY 10001",INV-002476,96612,58948,37664,22544,15120,3175,340172,121516,86804
2477,2023-06-14,2023,1227,37,South,Customer 02477,customer02477@example.com,212-555-3477,777-57-3477,5555-5555-5555-4444,"2477 Market St, Suite 777, New York, NY 10001",INV-002477,96649,58971,37678,22563,15115,3174,340269,121557,86833
2478,2024-07-15,2024,1228,38,East,Customer 02478,customer02478@example.com,212-555-3478,778-58-3478,3782-822463-10005,"2478 Market St, Suite 778, New York, NY 10001",INV-002478,96686,58994,37692,22582,15110,3173,340366,121598,86862
2479,2025-08-16,2025,1229,39,West,Customer 02479,customer02479@example.com,212-555-3479,779-59-3479,6011-0009-9013-9424,"2479 Market St, Suite 779, New York, NY 10001",INV-002479,96723,59017,37706,22601,15105,3172,340463,121639,86891
2480,2021-09-17,2021,1230,40,North,Customer 02480,customer02480@example.com,212-555-3480,780-60-3480,4111-1111-1111-1111,"2480 Market St, Suite 780, New York, NY 10001",INV-002480,96760,59040,37720,22620,15100,3171,340560,121680,86920
2481,2022-10-18,2022,1231,41,South,Customer 02481,customer02481@example.com,212-555-3481,781-61-3481,5555-5555-5555-4444,"2481 Market St, Suite 781, New York, NY 10001",INV-002481,96797,59063,37734,22639,15095,3169,340657,121721,86949
2482,2023-11-19,2023,1232,42,East,Customer 02482,customer02482@example.com,212-555-3482,782-62-3482,3782-822463-10005,"2482 Market St, Suite 782, New York, NY 10001",INV-002482,96834,59086,37748,22658,15090,3168,340754,121762,86978
2483,2024-12-20,2024,1233,43,West,Customer 02483,customer02483@example.com,212-555-3483,783-63-3483,6011-0009-9013-9424,"2483 Market St, Suite 783, New York, NY 10001",INV-002483,96871,59109,37762,22677,15085,3167,340851,121803,87007
2484,2025-01-21,2025,1234,44,North,Customer 02484,customer02484@example.com,212-555-3484,784-64-3484,4111-1111-1111-1111,"2484 Market St, Suite 784, New York, NY 10001",INV-002484,96908,59132,37776,22696,15080,3166,340948,121844,87036
2485,2021-02-22,2021,1235,10,South,Customer 02485,customer02485@example.com,212-555-3485,785-65-3485,5555-5555-5555-4444,"2485 Market St, Suite 785, New York, NY 10001",INV-002485,96945,59155,37790,22715,15075,3165,341045,121885,87065
2486,2022-03-23,2022,1236,11,East,Customer 02486,customer02486@example.com,212-555-3486,786-66-3486,3782-822463-10005,"2486 Market St, Suite 786, New York, NY 10001",INV-002486,96982,59178,37804,22734,15070,3164,341142,121926,87094
2487,2023-04-24,2023,1237,12,West,Customer 02487,customer02487@example.com,212-555-3487,787-67-3487,6011-0009-9013-9424,"2487 Market St, Suite 787, New York, NY 10001",INV-002487,97019,59201,37818,22753,15065,3163,341239,121967,87123
2488,2024-05-25,2024,1238,13,North,Customer 02488,customer02488@example.com,212-555-3488,788-68-3488,4111-1111-1111-1111,"2488 Market St, Suite 788, New York, NY 10001",INV-002488,97056,59224,37832,22772,15060,3162,341336,122008,87152
2489,2025-06-26,2025,1239,14,South,Customer 02489,customer02489@example.com,212-555-3489,789-69-3489,5555-5555-5555-4444,"2489 Market St, Suite 789, New York, NY 10001",INV-002489,97093,59247,37846,22791,15055,3161,341433,122049,87181
2490,2021-07-27,2021,1240,15,East,Customer 02490,customer02490@example.com,212-555-3490,790-70-3490,3782-822463-10005,"2490 Market St, Suite 790, New York, NY 10001",INV-002490,97130,59270,37860,22810,15050,3160,341530,122090,87210
2491,2022-08-28,2022,1241,16,West,Customer 02491,customer02491@example.com,212-555-3491,791-71-3491,6011-0009-9013-9424,"2491 Market St, Suite 791, New York, NY 10001",INV-002491,97167,59293,37874,22829,15045,3159,341627,122131,87239
2492,2023-09-01,2023,1242,17,North,Customer 02492,customer02492@example.com,212-555-3492,792-72-3492,4111-1111-1111-1111,"2492 Market St, Suite 792, New York, NY 10001",INV-002492,97204,59316,37888,22848,15040,3158,341724,122172,87268
2493,2024-10-02,2024,1243,18,South,Customer 02493,customer02493@example.com,212-555-3493,793-73-3493,5555-5555-5555-4444,"2493 Market St, Suite 793, New York, NY 10001",INV-002493,97241,59339,37902,22867,15035,3157,341821,122213,87297
2494,2025-11-03,2025,1244,19,East,Customer 02494,customer02494@example.com,212-555-3494,794-74-3494,3782-822463-10005,"2494 Market St, Suite 794, New York, NY 10001",INV-002494,97278,59362,37916,22886,15030,3156,341918,122254,87326
2495,2021-12-04,2021,1245,20,West,Customer 02495,customer02495@example.com,212-555-3495,795-75-3495,6011-0009-9013-9424,"2495 Market St, Suite 795, New York, NY 10001",INV-002495,97315,59385,37930,22905,15025,3155,342015,122295,87355
2496,2022-01-05,2022,1246,21,North,Customer 02496,customer02496@example.com,212-555-3496,796-76-3496,4111-1111-1111-1111,"2496 Market St, Suite 796, New York, NY 10001",INV-002496,97352,59408,37944,22924,15020,3154,342112,122336,87384
2497,2023-02-06,2023,1247,22,South,Customer 02497,customer02497@example.com,212-555-3497,797-77-3497,5555-5555-5555-4444,"2497 Market St, Suite 797, New York, NY 10001",INV-002497,97389,59431,37958,22943,15015,3153,342209,122377,87413
2498,2024-03-07,2024,1248,23,East,Customer 02498,customer02498@example.com,212-555-3498,798-78-3498,3782-822463-10005,"2498 Market St, Suite 798, New York, NY 10001",INV-002498,97426,59454,37972,22962,15010,3152,342306,122418,87442
2499,2025-04-08,2025,1249,24,West,Customer 02499,customer02499@example.com,212-555-3499,799-79-3499,6011-0009-9013-9424,"2499 Market St, Suite 799, New York, NY 10001",INV-002499,97463,59477,37986,22981,15005,3151,342403,122459,87471
2500,2021-05-09,2021,1000,25,North,Customer 02500,customer02500@example.com,212-555-3500,800-80-3500,4111-1111-1111-1111,"2500 Market St, Suite 800, New York, NY 10001",INV-002500,97500,59500,38000,23000,15000,3150,342500,122500,87500
2501,2022-06-10,2022,1001,26,South,Customer 02501,customer02501@example.com,212-555-3501,801-81-3501,5555-5555-5555-4444,"2501 Market St, Suite 801, New York, NY 10001",INV-002501,97537,59523,38014,23019,14995,3148,342597,122541,87529
2502,2023-07-11,2023,1002,27,East,Customer 02502,customer02502@example.com,212-555-3502,802-82-3502,3782-822463-10005,"2502 Market St, Suite 802, New York, NY 10001",INV-002502,97574,59546,38028,23038,14990,3147,342694,122582,87558
2503,2024-08-12,2024,1003,28,West,Customer 02503,customer02503@example.com,212-555-3503,803-83-3503,6011-0009-9013-9424,"2503 Market St, Suite 803, New York, NY 10001",INV-002503,97611,59569,38042,23057,14985,3146,342791,122623,87587
2504,2025-09-13,2025,1004,29,North,Customer 02504,customer02504@example.com,212-555-3504,804-84-3504,4111-1111-1111-1111,"2504 Market St, Suite 804, New York, NY 10001",INV-002504,97648,59592,38056,23076,14980,3145,342888,122664,87616
2505,2021-10-14,2021,1005,30,South,Customer 02505,customer02505@example.com,212-555-3505,805-85-3505,5555-5555-5555-4444,"2505 Market St, Suite 805, New York, NY 10001",INV-002505,97685,59615,38070,23095,14975,3144,342985,122705,87645
2506,2022-11-15,2022,1006,31,East,Customer 02506,customer02506@example.com,212-555-3506,806-86-3506,3782-822463-10005,"2506 Market St, Suite 806, New York, NY 10001",INV-002506,97722,59638,38084,23114,14970,3143,343082,122746,87674
2507,2023-12-16,2023,1007,32,West,Customer 02507,customer02507@example.com,212-555-3507,807-87-3507,6011-0009-9013-9424,"2507 Market St, Suite 807, New York, NY 10001",INV-002507,97759,59661,38098,23133,14965,3142,343179,122787,87703
2508,2024-01-17,2024,1008,33,North,Customer 02508,customer02508@example.com,212-555-3508,808-88-3508,4111-1111-1111-1111,"2508 Market St, Suite 808, New York, NY 10001",INV-002508,97796,59684,38112,23152,14960,3141,343276,122828,87732
2509,2025-02-18,2025,1009,34,South,Customer 02509,customer02509@example.com,212-555-3509,809-89-3509,5555-5555-5555-4444,"2509 Market St, Suite 809, New York, NY 10001",INV-002509,97833,59707,38126,23171,14955,3140,343373,122869,87761
2510,2021-03-19,2021,1010,35,East,Customer 02510,customer02510@example.com,212-555-3510,810-90-3510,3782-822463-10005,"2510 Market St, Suite 810, New York, NY 10001",INV-002510,97870,59730,38140,23190,14950,3139,343470,122910,87790
2511,2022-04-20,2022,1011,36,West,Customer 02511,customer02511@example.com,212-555-3511,811-91-3511,6011-0009-9013-9424,"2511 Market St, Suite 811, New York, NY 10001",INV-002511,97907,59753,38154,23209,14945,3138,343567,122951,87819
2512,2023-05-21,2023,1012,37,North,Customer 02512,customer02512@example.com,212-555-3512,812-92-3512,4111-1111-1111-1111,"2512 Market St, Suite 812, New York, NY 10001",INV-002512,97944,59776,38168,23228,14940,3137,343664,122992,87848
2513,2024-06-22,2024,1013,38,South,Customer 02513,customer02513@example.com,212-555-3513,813-93-3513,5555-5555-5555-4444,"2513 Market St, Suite 813, New York, NY 10001",INV-002513,97981,59799,38182,23247,14935,3136,343761,123033,87877
2514,2025-07-23,2025,1014,39,East,Customer 02514,customer02514@example.com,212-555-3514,814-94-3514,3782-822463-10005,"2514 Market St, Suite 814, New York, NY 10001",INV-002514,98018,59822,38196,23266,14930,3135,343858,123074,87906
2515,2021-08-24,2021,1015,40,West,Customer 02515,customer02515@example.com,212-555-3515,815-95-3515,6011-0009-9013-9424,"2515 Market St, Suite 815, New York, NY 10001",INV-002515,98055,59845,38210,23285,14925,3134,343955,123115,87935
2516,2022-09-25,2022,1016,41,North,Customer 02516,customer02516@example.com,212-555-3516,816-96-3516,4111-1111-1111-1111,"2516 Market St, Suite 816, New York, NY 10001",INV-002516,98092,59868,38224,23304,14920,3133,344052,123156,87964
2517,2023-10-26,2023,1017,42,South,Customer 02517,customer02517@example.com,212-555-3517,817-97-3517,5555-5555-5555-4444,"2517 Market St, Suite 817, New York, NY 10001",INV-002517,98129,59891,38238,23323,14915,3132,344149,123197,87993
2518,2024-11-27,2024,1018,43,East,Customer 02518,customer02518@example.com,212-555-3518,818-98-3518,3782-822463-10005,"2518 Market St, Suite 818, New York, NY 10001",INV-002518,98166,59914,38252,23342,14910,3131,344246,123238,88022
2519,2025-12-28,2025,1019,44,West,Customer 02519,customer02519@example.com,212-555-3519,819-99-3519,6011-0009-9013-9424,"2519 Market St, Suite 819, New York, NY 10001",INV-002519,98203,59937,38266,23361,14905,3130,344343,123279,88051
2520,2021-01-01,2021,1020,10,North,Customer 02520,customer02520@example.com,212-555-3520,820-10-3520,4111-1111-1111-1111,"2520 Market St, Suite 820, New York, NY 10001",INV-002520,98240,59960,38280,23380,14900,3129,344440,123320,88080
2521,2022-02-02,2022,1021,11,South,Customer 02521,customer02521@example.com,212-555-3521,821-11-3521,5555-5555-5555-4444,"2521 Market St, Suite 821, New York, NY 10001",INV-002521,98277,59983,38294,23399,14895,3127,344537,123361,88109
